product,review_content,rating,review_date,variant,source
Amazon Alexa / Echo,versatile and fun !!!,5,30-Jul-18,Oak Finish ,kaggle_amazon_alexa
Amazon Alexa / Echo,works great! killer speaker! my wife and son love it.,5,30-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,we regret waiting so long to purchase this item. we are both surprised and pleased with the sound quality.,5,30-Jul-18,Walnut Finish ,kaggle_amazon_alexa
Amazon Alexa / Echo,"stopped working after 2 weeks ,didn't follow commands!? really fun when it was working?",1,30-Jul-18,Sandstone Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,so far love it working on getting more things set up love the grocery list app,5,30-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"it performs pretty much as expected, but i am very disappointed it will not provide me with the terminology i need to play various kinds of music without subscribing to the amazon music service.  i understand my music choices may be limited, but without knowing how to ask, i cannot access the music that is provided free along with my echo purchase.  do you have a chart showing the language i need to use?",4,30-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,easy to set up.,5,30-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,i like the product except that the speakers are not the high quality i expected,3,30-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,a great investment. alexa has helped me out and made me laugh.,5,30-Jul-18,Walnut Finish ,kaggle_amazon_alexa
Amazon Alexa / Echo,yet another exho for our home and love them all!!!,5,30-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"i love it, i can plan any gender of music from big band to jazz, not easy to find on local radio. sound is good and i can stop it with a voice command if i get a phone call.",5,30-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,good value,5,30-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,super easy set up and am loving our new echo!,5,30-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,whats not to like about this speaker.  just ask alexa,5,30-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,best father's day gift. dad joked to my mom that alexa will be the one listening to all of his (repeated) stories going forward.,5,30-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,great addition to our breakfast room kitchen.  tunes and information instantly available.  slowly learning more features.,5,30-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,sound quality,5,30-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,sad joke. worthless.,2,30-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,entertainment,5,30-Jul-18,Oak Finish ,kaggle_amazon_alexa
Amazon Alexa / Echo,very good quality,5,30-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,works great sounds great does not miss a beat wish it had a battery for better portability,4,30-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,loved it till someone stoled it. can't afford to replace it yet but i am going too.,5,30-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,alexa rocks,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"got this as a gift and love it. i never would have bought one for myself, but now that i have it.... allows me to play music on it from my amozon prime music ; that's worth it in and of itself.  also, gives new's briefs and tells jokes.",4,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,,3,29-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"my mom bought a few echo dots and repeated ask me to take one of hers because it was so great. i told her “no” for two days. when she made me take it, 6 hours later i could not live my life without it!  it’s that amazing, so now we have four large speakers and only the small echo dot, that i will be returning to her. i say if you’re going to order an alexa speaker, go big and get the echo, otherwise tou’ll be returning the two echo dots you couldn’t live without.",5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,love it!! great product!!!,5,29-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,easy set up very user friendly,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"really disappointed alexa has to be plug-in to wall socket all the time.  my fault for not checking this, but made the assumption that a company has technologically advanced as amazon would sell this product with a rechargeable battery.  if i could return it, i would as my apple music and boom speaker give me more flexibility the alexa.",2,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,i don't think the &#34;2nd gen&#34; sounds as good as the 1st.  but it does have an aux out... so you could add an external speaker.  but if you are going to do that why wouldn't you just get a dot?  2nd issue is (which isn't unique to this unit but i don't understand why i can't override the default that prevents you from playing a blue tooth speaker while playing through a &#34;group&#34;.  i get there is a delay when using a bt speaker.  but if the other units are not where they can be heard then i should be able to play as a group while using the bt speaker.,3,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,everything,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,i like the interaction of asking questions. i don’t like that i can’t ask her to setup schedule of off and on of connected lamp.,3,29-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,supberb sound! definitely worth the extra money if you listen to lots of music.,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,i really love my amazon echo. i think the sound quality is great and we have a lot of fun with it. it is really handy for music and to get updates on the weather and sports!,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,love it!  so do the grandkids!!,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"so far it has worked well. not always intuitive as to how to link different devices, or ""skills"", but getting the hang of it.",4,29-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,works as advertised,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,i love it!,5,29-Jul-18,Sandstone Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"love my new addition to the house! speaker quality is great and over all we love our alexa. my only two ( not complaints, more suggestions for the future series) would be better communication ability. example: for our smart lights in the house. unless we specify kitchen light 1 or kitchen light 2 prior to the command she either won’t respond or says she doesn’t recognize. it may be me, but i want my alexa to respond when i say thank you afterwards. i have to repeat alexa thank you and there are times she won’t respond to me, but will my husband. i know it sounds odd. we laugh about it, but maybe it’s a southern thing but i want my alexa to have manners too.",4,29-Jul-18,Sandstone Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"like everything about it. the music, the trivia games, the weather.",5,29-Jul-18,Sandstone Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,as described and received on time.  do not like automatic enrolment into music.,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,a great device,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,i owned an echo for overa year but the new lacks the easy way to increase or decrease volume without telling it to increase or decrease volume which is hard to do for my wife since english is her second language she was born in korea. but the sound from the echo is superb. so we’ll keep it..,3,29-Jul-18,Sandstone Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,love this!  have it in the kitchen and works well!,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,very nice!  i'm impressed - wish she had more to say though.,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,love the product. nice to have easy access to so much info!!!,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,it's got great sound and bass but it doesn't work all of the time. its still hot or miss when it recognizes things,2,29-Jul-18,Sandstone Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,we are still discovering all that the echo can do.,4,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,amazing paroduct,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,good hearing range and sound quality. it was a bit complicated to set up and she doesn't quite understand me a lot even when i am speaking slowly and clearly but i love the flash briefing feature and interfacing with my abode home security system.,4,29-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,speaker sounds good,4,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,absolutely love!!,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,the best part of this product is you can control the thermostat and lights for your house.  there isn’t anything i dislike.,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,we're thoroughly enjoying our amazon echo. installation was easy using the alexa app. i purchased 2 kasa smart plugs to control our living room lights. installation again was easy using the kasa app. they sinqued right up with the echo. we're enjoying playing music with the echo and the sound quality is awesome. we've added a kasa smart bulb for our kitchen. setup was seamless. we're looking forward to adding more automation to our home.,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,home entertainment,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"very cool product. easy to setup, fun to use and sound quality is much better than i anticipated.",4,29-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"love these,  great sound... easy to connect and use...",5,29-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"doesn't work with my fairly new smart tv, but that's mainly the tv manufacturers(lg) fault due to not supporting anything older than tvs from this year. my smart locks also need an additional piece of equipment in order to connect as well. speakers sound great and works very well.",5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,great sound from a little speaker,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,we enjoy it,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,,5,29-Jul-18,Sandstone Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,cool,5,29-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"good quality, great sound quality",4,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,works perfectly,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"great product. sometimes alexa does not understand some commands for my fire tv. all in all, this is a fabulous speaker.",4,29-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,love my echo great sound very smart!,4,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,sure did !! love it !!,5,29-Jul-18,Heather Gray Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,plays great,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,works absolutely great,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,very amazing product. great sound quality.,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,best thing i've invested in in a while thank you so much 😁😁😁😁,5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"i am extremely impressed with this item. bought it from the &#34;warehouse&#34; or &#34;outlet&#34; with a &#34;minor imperfection. can't tell it even has one. works great. didn't come in packaging, but it was sealed up and had no damage and wasn't missing anything. i like the sound quality, i see some knock it. it's not a bose but it's more than great for our family. easy to use, minor learning curve as it learns your voice. it integrates seamlessly with my other amazon services.can't wait to get for my classroom too! it's a lot of fun even just as a speaker, let alone what i plan to do with it.",5,29-Jul-18,Charcoal Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"i love my echo show!  and now i have this in my bedroom and it's wonderful!, music, info, sleeping sounds!",5,29-Jul-18,Sandstone Fabric ,kaggle_amazon_alexa
Amazon Alexa / Echo,"awesome life changer! seriously, i am able to start my morning with alexa, by having her &#34;wake&#34;me up with  her alarm and then playing me some music. she has gotten used to my voice, that i can be in another room and she will &#34;listen&#34; to what i say. i love both my echos!!! don't hesitate, get one and for the price, the speaker is unbelievable. i am buying the cordless holder, so i can take the echo anywhere. love my purchase and love alexa!!!!",5,29-Jul-18,Sandstone Fabric ,kaggle_amazon_alexa
